Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
"Empire HealthChoice HMO, Inc.",New York,80519,768128,-4179143.78,"($4,215,356.78)",373359118.1,281690007.2,68437616.58,4477263.926,-6778702,-5.440686682,-5.487831169,1.008665172,33.24046564
Coventry Health & Life Insurance Company,Tennessee,78575,10611,-57779.81,"($57,779.81)",1818821.15,1809844.7,305876.62,16327.99,0,-5.445274715,-5.445274715,1,-29.51919329
"Vantage Health Plan, Inc.",Louisiana,67243,80242,-416149,"($416,149.30)",37912456,29302045.98,6613665,240802,,-5.186174323,-5.186178061,1.000000721,21.8830914
Aetna Life Insurance Company,Alaska,11082,10131,-52362.57,"($52,362.57)",3346759.85,2492398.44,224170.94,9060.23,24.08,-5.168549008,-5.168549008,1,61.30748791
"Summa Insurance Company, Inc.",Ohio,52664,71873,-360679,"($360,679.09)",27940530,22986321,2894209,51973,,-5.018282248,-5.0182835,1.00000025,27.93854438
Healthy Alliance Life Insurance Company,Missouri,32753,1207878,-5335441,"($5,335,441.08)",371503295.6,306199466.2,61141023.89,5725121.805,0,-4.417201903,-4.417201969,1.000000015,-1.29343882
Freedom Life Insurance Company of America,Arkansas,61273,870,-3621,"($3,621.42)",209512,138336,595.8307106,0,0,-4.162068966,-4.162551724,1.00011599,81.12663137
Aetna Life Insurance Company,Michigan,81068,72567,-299479.55,"($299,479.55)",17635634.53,13181088.99,1724546.6,112610.28,57870.76,-4.126938553,-4.126938553,1,35.27109981
Aetna Life Insurance Company,Tennessee,31552,29871,-116538.47,"($116,538.47)",7487818.79,6290052.82,1264854.39,160683.79,21.68,-3.901391651,-3.901391651,1,-7.625921128
Aetna Life Insurance Company,North Carolina,61644,62142,-240838.67,"($240,838.67)",11339042.6,9280166.74,1043374.73,92824.23,9.21,-3.875618261,-3.875618261,1,14.84773084
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",Georgia,49046,1094274,-3958982,"($3,958,982.30)",339798591,267903151,48050841.61,4078696.08,0,-3.617907398,-3.617907672,1.000000076,18.06302837
McLaren Health Plan,Michigan,20393,80642,-275687,"($275,686.71)",21831966.37,19770500.93,3997387.88,,,-3.418652811,-3.418649215,0.999998948,-24.00637931
Celtic Insurance Company,Iowa,87194,377,-1222.36,"($1,222.36)",83298.64,138347.0115,3038,589,0,-3.242334218,-3.242334218,1,-155.6375902
Time Insurance Company,Alabama,13939,11799,-35409,"($35,409.21)",4007092,4465455,592197,33595,0,-3.001017035,-3.001034833,1.000005931,-91.88532927
Aetna Life Insurance Company,Arizona,84251,146265,-437141.1,"($437,141.10)",40553516.13,32381578.1,5181615.08,462864.81,38.59,-2.988692442,-2.988692442,1,17.27972892
Aetna Life Insurance Company,Ohio,67129,76066,-225186.77,"($225,186.77)",22521441.7,18301411.54,2701916,218636.4,145.28,-2.960412931,-2.960412931,1,17.08164594
"Kaiser Foundation Health Plan of Georgia, Inc.",Georgia,89942,292357,-745461,"($745,460.89)",91774264,85526652,11651496,250903,0,-2.5498312,-2.549830823,0.999999852,-19.34206125
Maine Community Health Options,Maine,33653,376936,-926812,"($926,811.51)",198549827.5,173234740,17385340,1769719,,-2.458804678,-2.458803378,0.999999471,16.34237245
Aetna Life Insurance Company,District of Columbia,77422,19134,-45424.71,"($45,424.71)",3734055.8,2750090.09,755993.47,38417.63,129.35,-2.374031044,-2.374031044,1,9.899929968
"Health Care Service Corporation, a Mutual Legal Reserve Company",Illinois,36096,5537415,-10823647.68,"($10,823,647.68)",2064463703,1902696433,316370507,31209073,,-1.954639065,-1.954639065,1,-33.55578551
"Health Care Service Corporation, a Mutual Legal Reserve Company",Texas,33602,9694097,-17907614.72,"($17,907,614.72)",3483847028,3198174148,534190753.1,55442954.49,,-1.847270016,-1.847270016,1,-31.35524924
AultCare Insurance Company,Ohio,28162,96734,-174769,"($174,769.08)",30225031,25291402.49,5653479,68880,,-1.806696715,-1.806697542,1.000000458,-8.153601526
Cox Health Systems Insurance Company,Missouri,96384,101891,-173675,"($173,675.23)",20427542,18647400,1878721,-47508,0,-1.704517573,-1.70451983,1.000001324,-0.501231708
Aetna Life Insurance Company,Georgia,83978,325926,-500123.69,"($500,123.69)",73800681.65,65252933.38,10713670.77,867573.97,1532.24,-1.534470064,-1.534470064,1,-9.312017789
Freelancers Insurance Company,New York,58707,279338,-426177.2,"($426,177.20)",104209112.6,100310066.9,19359833.6,718567.58,,-1.525668545,-1.525668545,1,-57.92035269
Aetna Health Inc. (a Florida corporation),Florida,18628,404615,-525058.02,"($525,058.02)",94354317.74,71993704.55,23714181.41,1806686.61,2543.88,-1.297673146,-1.297673146,1,-7.816810326
Freedom Life Insurance Company of America,Oklahoma,82209,990,-853,($853.44),266567,916664,9571.671332,0,0,-0.861616162,-0.862060606,1.000515826,-666.3319912
"BlueCross BlueShield of Tennessee, Inc.",Tennessee,14002,2515002,-1824896,"($1,824,896.38)",831552875,816101770,192606916,20361176,,-0.725604194,-0.725604345,1.000000208,-78.53551886
Celtic Insurance Company,Connecticut,74684,566,-376.51,($376.51),227657.49,78932.17738,20635,4003,0,-0.665212014,-0.665212014,1,219.2355347
"Health Care Service Corporation, a Mutual Legal Reserve Company",Oklahoma,87571,1530042,-912836.76,"($912,836.76)",482999597.2,447090987.7,84512787,8076421,,-0.596608956,-0.596608956,1,-37.04512589
Freedom Life Insurance Company of America,Wyoming,47823,1665,-913,($913.16),436686,570993,604.567727,0,0,-0.548348348,-0.548444444,1.000175246,-81.0279686
"UPMC Health Options, Inc.",Pennsylvania,16322,7694,-3587.19,"($3,587.19)",2416438.2,4487507.78,1113116,102322,,-0.466232129,-0.466232129,1,-427.152012
Freedom Life Insurance Company of America,South Carolina,80431,2469,-600,($599.88),460358,378926,4223.002333,0,0,-0.243013366,-0.242964763,0.9998,31.27136398
Freedom Life Insurance Company of America,Kansas,54822,1062,-230,($230.08),194868,302598,0,0,0,-0.216572505,-0.216647834,1.000347826,-101.440678
HealthNow New York Inc.,New York,40064,48638,8832941.19,"($9,077.56)",28695838.65,22887793,5759119.46,433228.58,-821604.76,181.6057648,-0.186635141,-0.001027694,8.990961183
Freedom Life Insurance Company of America,Georgia,72796,1253,-213,($212.84),246750,43543,341.771797,0,0,-0.169992019,-0.169864326,0.999248826,161.9036139
Aetna Life Insurance Company,Pennsylvania,33906,542601,-67222.42,"($67,222.42)",110511213.4,98689530.82,12977838.71,1042348.56,9281.4,-0.12388923,-0.12388923,1,-4.068894252
Group Health Incorporated,New York,88000,8884,-1025.08,"($1,025.08)",2746571.826,2995411.76,387215.04,1286.16,897165.39,-0.115384962,-0.115384962,1,-172.7269838
Time Insurance Company,Arkansas,30991,25130,-2043,"($2,043.49)",9667761,10477266,1304924,77463,-14,-0.081297254,-0.081316753,1.000239843,-87.22156785
"Group Health Plan, Inc.",Minnesota,34102,51252,-2650,"($2,650.50)",17933454,15951000,1815000,222000,,-0.051705299,-0.051715055,1.000188679,-1.064270663
"Sutter Health Plan, Inc.",California,64210,229,-28083,,77223.18,103231.98,20981,2193.3,0,-122.6331878,0,0,-214.7733624
"MVP Health Plan, Inc",Vermont,77566,37565,-2670249,,13830543,12726429,1499278,80926,13530,-71.08342872,0,0,-13.03394117
Coventry Health & Life Insurance Company,Arkansas,19871,229,-4414.53,,44808.47,16199.61,8848.25,556.32,0,-19.27742358,0,0,83.86152838
Blue Cross and Blue Shield of Vermont,Vermont,13627,316114,192224,,157605079.1,142831996.6,24481232.97,1415650.999,585095,0.608084425,0,0,-37.04010727
Mid-West National Life Insurance Company of Tennessee,Maine,52851,80358,56559.37,,20095431.37,16772381.46,0,0,41240.51,0.70384243,0,0,40.83985913
Highmark BCBSD Inc.,Delaware,33199,256784,727926,,119119148,106696466,20949761,1976606,,2.834779426,0,0,-40.90474874
Health Net Life Insurance Company,Arizona,51485,383387,469.35,$469.35 ,192627832,190164372,25240980,1551000,,0.00122422,0.00122422,1,-63.45682039
"Humana Employers Health Plan of Georgia, Inc.",Georgia,93332,2871577,64808.72,"$64,808.72 ",1095215268,1037291728,122049876.8,5139428,21014,0.022569034,0.022569034,1,-24.12847672
Time Insurance Company,North Carolina,87696,93145,12960,"$12,959.79 ",24426489,21448918,2962694,200166,-2020,0.139137903,0.139135649,0.999983796,-1.967566697
Coventry Health & Life Insurance Company,Delaware,13537,16121,3410.6,"$3,410.60 ",4020110.58,2861580.77,415710,29149.79,0,0.211562558,0.211562558,1,44.26958749
"Highmark West Virginia, Inc.",West Virginia,31274,374909,128656,"$128,655.69 ",178053454.4,161435614,27580205,3084450,,0.343165942,0.343165115,0.99999759,-37.46726432
Blue Cross and Blue Shield of Alabama,Alabama,46944,2190059,993113,"$993,113.39 ",728568019,695885393,143057506,5544544,,0.453464039,0.453464217,1.000000393,-52.92981787
"Humana Health Insurance Company of Florida, Inc.",Florida,99308,332719,164111.48,"$185,940.22 ",75619571.44,58260377.32,10068429.18,1035818.31,1220,0.493243488,0.558850622,1.133011658,18.79582059
Time Insurance Company,Wyoming,29941,58833,36705,"$36,704.98 ",24351619,23249945,1148508,100252,-926,0.623884555,0.623884215,0.999999455,-2.484320024
Humana Insurance Company,Tennessee,82120,297853,275162.36,"$275,162.36 ",79615526.75,69602919.01,9021737.89,609003.92,3092,0.923819334,0.923819334,1,1.271680762
Network Health Plan,Wisconsin,81413,18001,0,"$17,211.06 ",2841173,1918512.432,26956,46873,0,0,0.956116882,#DIV/0!,47.15468963
"Regence BlueShield of Idaho, Inc.",Idaho,44648,359158,371606,"$371,605.98 ",42799788,31134872,2222512,588484,0,1.034658841,1.034658785,0.999999946,24.65188023
Coventry Health & Life Insurance Company,Nebraska,79636,53498,58981.48,"$58,981.49 ",7826756.48,6639457.5,533284.12,37412.44,0,1.102498785,1.102498972,1.00000017,11.52570975
Regence BlueCross BlueShield of Utah,Utah,22013,405320,524048,"$524,047.97 ",58794194,51268997,5467000,832667,0,1.292924109,1.292924035,0.999999943,3.023610974
Aetna Life Insurance Company,Illinois,72547,91336,125878.03,"$125,878.03 ",27438931.49,22909464.09,3529368.36,310318.99,193.35,1.378186367,1.378186367,1,7.549998905
Blue Cross & Blue Shield of Rhode Island,Rhode Island,15287,413678,539946,"$570,729.73 ",171253489,143930445,25583218,1249002,,1.305232572,1.379647286,1.057012609,1.186488041
Blue Cross and Blue Shield of Nebraska,Nebraska,29678,992595,1379197.77,"$1,379,197.77 ",325228292,325081480,,,,1.389486921,1.389486921,1,0.147907253
Humana Insurance Company,Florida,15980,340137,427146.34,"$483,961.79 ",62910112.79,44168143.43,4066057.07,448966.85,1860,1.255806748,1.422843707,1.133011675,41.82163493
Humana Insurance Company,Kansas,19968,65146,97760.97,"$97,760.97 ",11788433.95,9476517.522,1600326.54,117885.72,392,1.500644245,1.500644245,1,9.107422835
"Anthem Health Plans of Maine, Inc.",Maine,48396,220640,363457,"$363,457.73 ",83996324.31,75661991.76,5742196.25,1017934.722,733588,1.64728517,1.647288479,1.000002008,3.8098875
Humana Insurance Company,South Carolina,17808,14566,24910.64,"$24,910.64 ",3997720.41,4017044.401,197174.21,15288.77,121,1.710190855,1.710190855,1,-15.92118433
"First Priority Life Insurance Company, Inc.",Pennsylvania,55957,335976,585146,"$585,146.21 ",136443711.5,128600880,24263513,1828856,,1.741630355,1.74163098,1.000000359,-54.31797956
"Humana Health Benefit Plan of Louisiana, Inc.",Louisiana,44965,264141,482642.43,"$482,642.43 ",76706141.2,61711537.45,9867981.49,577447.83,2693991,1.827215124,1.827215124,1,7.023458797
"HMO Colorado, Inc., dba HMO Nevada",Colorado,76680,139712,261875,"$261,875.80 ",63318004.41,54875780.77,9508598.2,416717.434,0,1.874391606,1.874397332,1.000003055,-10.61535154
"South Dakota State Medical Holding Company, Inc.",South Dakota,62210,56085,112428,"$112,428.12 ",15231516,12717543,1470476,183474,,2.00460016,2.0046023,1.000001067,15.33427833
Group Health Cooperative,Washington,80473,428008,890216.02,"$890,216.02 ",168202466.8,123818071.4,14736595,437048,,2.079905095,2.079905095,1,68.24814583
Time Insurance Company,Tennessee,60299,87553,191793,"$191,793.01 ",27607187,24601539,2947185,214673,-224,2.190593126,2.190593241,1.000000052,-1.781617991
Noridian Mutual Insurance Company,North Dakota,37160,487298,1088178,"$1,088,177.61 ",179687696,159610965,25999603,1505041,0,2.233085299,2.233084499,0.999999642,-15.24306071
Freedom Life Insurance Company of America,Florida,40442,14676,30087,"$34,088.70 ",4261414,3457885,13601.54382,0,0,2.050081766,2.322751431,1.133004288,53.82443828
Humana Insurance Company,Mississippi,48963,390056,1064234.77,"$1,064,234.77 ",176801981.5,149026273.2,11957084.13,686313.99,5887,2.72841533,2.72841533,1,38.78013203
"Wellmark, Inc.",Iowa,72160,1679290,4605848,"$4,605,847.67 ",486299798,429710822,52276108,3776089,,2.742735323,2.742735126,0.999999928,0.319646398
Time Insurance Company,Minnesota,27439,133134,388994,"$388,993.92 ",38182603,30816363,2522123,188746,-1574,2.921823126,2.921822525,0.999999794,34.97938168
"Wellmark of South Dakota, Inc.",South Dakota,50305,604615,1820377,"$1,820,377.38 ",176111239,157543236,13817332,1195573,,3.010803569,3.010804198,1.000000209,5.879936819
United Healthcare Life Insurance Company,Oklahoma,98704,26326,83712.74,"$83,712.74 ",9689962.31,8105793.85,356539.05,88592.26,3.6,3.179850338,3.179850338,1,43.2664875
Community Insurance Company,Ohio,29276,1263641,4108228,"$4,108,227.93 ",403716320.3,304745986.1,45716582.88,4797129.314,0,3.251103755,3.2511037,0.999999983,38.34682636
"Keystone Health Plan West, Inc.",Pennsylvania,38949,68099,223700,"$223,700.41 ",27419706,27681855,6632672,760716,,3.28492342,3.284929441,1.000001833,-112.4177594
Time Insurance Company,Kansas,71122,52020,174539,"$174,538.76 ",17708304,17997167,1853468,121680,0,3.355228758,3.355224145,0.999998625,-43.52193387
Celtic Insurance Company,Illinois,27833,4359,15156.6,"$15,156.60 ",1321485.6,805083.773,102246,19834,0,3.4770819,3.4770819,1,90.46153407
Blue Cross and Blue Shield of North Carolina,North Carolina,11512,6260187,21858789,"$21,858,789.45 ",2379709754,2231132906,115268735,12624514,,3.491715024,3.491715096,1.000000021,3.3039906
Capital Advantage Assurance Company,Pennsylvania,45127,112518,395777,"$395,776.73 ",25123649,15627145,1840456,187517,,3.517454985,3.517452585,0.999999318,66.37632201
"Geisinger Quality Options, Inc.",Pennsylvania,75729,136674,490533.38,"$490,533.38 ",41959494.32,37581147.08,4290524.93,416459.9533,,3.58907605,3.58907605,1,-2.404536659
"Humana Health Plan, Inc.",Kentucky,15411,301919,1152387.48,"$1,152,387.48 ",74222890.32,64919042.08,7350752.92,478062.23,1221,3.816876315,3.816876315,1,4.881481755
Medica Health Plans of Wisconsin,Minnesota,65847,32699,130710.53,"$130,710.53 ",13493090.9,11093060,,,,3.997386159,3.997386159,1,73.39768494
"BCBSM, INC. ",Minnesota,49316,1830768,7616924,"$7,616,924.44 ",664770509,673696651,98971026,7546876,,4.160507503,4.160507743,1.000000058,-63.05771348
"Coventry Health Plan of Fl., Inc.",Florida,92120,183541,727411.53,"$824,165.75 ",56409445.88,43602103.04,5236978.87,304797.01,0,3.963210018,4.490363189,1.133011667,39.58552563
Humana Insurance Company,Texas,63141,1152876,5252230.85,"$5,252,230.85 ",257397809,235618617.3,25751698.07,2327850.86,8596,4.55576389,4.55576389,1,-5.472360627
"North Shore-LIJ CareConnect Insurance Company, Inc.",New York,82483,91082,439554.67,"$434,621.91 ",47530087.55,42091418,7713030,-274841,,4.825922465,4.771765113,0.988777824,-21.95295942
"Anthem Health Plans of Kentucky, Inc.",Kentucky,36239,1016969,4889935,"$4,889,935.19 ",292875738,219708615.8,56633777.79,7234705.573,0,4.808342241,4.808342427,1.000000039,9.143483073
United Healthcare Life Insurance Company,Arizona,90169,5753,28226.14,"$28,226.14 ",2842012.41,1870467.82,474288.1,43297.63,9.82,4.906334087,4.906334087,1,78.90649053
Humana Insurance Company,Arkansas,99685,13384,68170.5,"$68,170.50 ",2251185.36,1614966.321,187251.62,19338.11,71,5.093432457,5.093432457,1,32.09491251
Time Insurance Company,Michigan,89029,130130,688700,"$688,700.17 ",30467820,24230833,1847723,164083,-110679,5.292399908,5.292401214,1.000000247,33.31944978
PacificSource Health Plans,Montana,23603,92912,506533.42,"$506,533.42 ",34648955.42,35304377.4,4401557,180805,,5.451754563,5.451754563,1,-56.37360061
USAble Mutual Insurance Company,Arkansas,75293,2575654,14435474.74,"$14,435,474.74 ",806359761.5,808308852.6,150059244.6,6665652.99,,5.604586152,5.604586152,1,-61.60531993
Time Insurance Company,Montana,24867,109492,617239,"$617,238.69 ",30781407,26212712,1513364,172211,-10854,5.637297702,5.637294871,0.999999498,26.43091733
Time Insurance Company,Utah,44526,17950,105136,"$105,136.13 ",3620416,3013031,183225,22273,0,5.857158774,5.857166017,1.000001236,22.38924791
United Healthcare Life Insurance Company,Utah,43129,7350,43110.38,"$43,110.39 ",1619761.44,1057078.33,99682.28,29079.89,0,5.865357823,5.865359184,1.000000232,59.03686259
"BLUE CROSS & BLUE SHIELD OF MISSISSIPPI, A MUTUAL INSURANCE COMPANY",Mississippi,11721,764940,4539848,"$4,539,847.85 ",202295219,177216259,34865361,2582859,,5.934907313,5.934907117,0.999999967,-16.17023557
Humana Insurance Company,Utah,46958,418934,2574546.01,"$2,574,546.01 ",52117891.2,46358514.91,4037527.03,442359.05,1485,6.145469239,6.145469239,1,3.050612292
PreferredOne Insurance Company,Minnesota,88102,880297,5422835,"$5,422,835.32 ",301425431,293227598,43164937,2519712,,6.160233421,6.160233785,1.000000059,-42.58428235
Humana Insurance Company,Arizona,66105,180110,1164384.91,"$1,164,384.91 ",34439060.49,27091713.83,4172626.88,292486.35,1044,6.464854311,6.464854311,1,15.9968321
Humana Insurance Company,Colorado,79509,195438,1264744.68,"$1,264,744.68 ",45116284.66,31808594.15,3131960.75,258116.37,1600,6.471334541,6.471334541,1,50.73738674
Medical Mutual of Ohio,Ohio,80627,1367356,9369568.4,"$9,369,568.40 ",411593830.6,363715144.9,66755462,7552517.32,,6.85232551,6.85232551,1,-19.32875829
BlueCross and BlueShield of South Carolina,South Carolina,26065,936558,6653943,"$6,653,943.39 ",318603791,254980986,44214974,3015265,,7.10467798,7.104678397,1.000000059,17.50299074
Aetna Life Insurance Company,Connecticut,39159,394978,2822391.75,"$2,822,391.74 ",106745558.3,92307381.1,11740437.35,1156956.88,44244.55,7.145693558,7.145693532,0.999999996,3.788915889
"Priority Health Insurance Company, Inc",Michigan,29241,260064,1869040,"$1,869,040.06 ",55204248,51433723,6806186,370995,,7.186846315,7.186846545,1.000000032,-13.09929863
PacificSource Health Plans,Idaho,60597,92174,663249.2,"$663,249.20 ",23783108.2,19724797.9,1813207,57906,,7.195621325,7.195621325,1,23.72900493
Time Insurance Company,Delaware,97889,6861,53221,"$53,220.61 ",2180083,1673209,188047,10535,-7147,7.757032503,7.75697566,0.999992672,45.97565952
Geisinger Health Plan,Pennsylvania,22444,219034,1759834.57,"$1,759,834.57 ",108749451.3,109587873.8,14223737,1449996.505,,8.034526923,8.034526923,1,-75.38626882
