Name,State,HIOS,MMI,ERAI,ARAI,Premium,Loss1,Loss2,Loss3,Loss4,ERAIPMM,ARAIPMM,Diff,TotalLoss
"Summa Insurance Company, Inc.",Ohio,52664,71873.00,-360679.00,-360679.09,27940530.00,22986321.00,2894209.00,51973.00,,-5.02,-5.02,1.00,27.94
Healthy Alliance Life Insurance Company,Missouri,32753,1207878.00,-5335441.00,-5335441.08,371503295.60,306199466.20,61141023.89,5725121.81,0.00,-4.42,-4.42,1.00,-1.29
Freedom Life Insurance Company of America,Arkansas,61273,870.00,-3621.00,-3621.42,209512.00,138336.00,595.83,0.00,0.00,-4.16,-4.16,1.00,81.13
Aetna Life Insurance Company,Michigan,81068,72567.00,-299479.55,-299479.55,17635634.53,13181088.99,1724546.60,112610.28,57870.76,-4.13,-4.13,1.00,35.27
Aetna Life Insurance Company,Tennessee,31552,29871.00,-116538.47,-116538.47,7487818.79,6290052.82,1264854.39,160683.79,21.68,-3.90,-3.90,1.00,-7.63
Aetna Life Insurance Company,North Carolina,61644,62142.00,-240838.67,-240838.67,11339042.60,9280166.74,1043374.73,92824.23,9.21,-3.88,-3.88,1.00,14.85
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",Georgia,49046,1094274.00,-3958982.00,-3958982.30,339798591.00,267903151.00,48050841.61,4078696.08,0.00,-3.62,-3.62,1.00,18.06
McLaren Health Plan,Michigan,20393,80642.00,-275687.00,-275686.71,21831966.37,19770500.93,3997387.88,,,-3.42,-3.42,1.00,-24.01
Celtic Insurance Company,Iowa,87194,377.00,-1222.36,-1222.36,83298.64,138347.01,3038.00,589.00,0.00,-3.24,-3.24,1.00,-155.64
Time Insurance Company,Alabama,13939,11799.00,-35409.00,-35409.21,4007092.00,4465455.00,592197.00,33595.00,0.00,-3.00,-3.00,1.00,-91.89
Aetna Life Insurance Company,Arizona,84251,146265.00,-437141.10,-437141.10,40553516.13,32381578.10,5181615.08,462864.81,38.59,-2.99,-2.99,1.00,17.28
Aetna Life Insurance Company,Ohio,67129,76066.00,-225186.77,-225186.77,22521441.70,18301411.54,2701916.00,218636.40,145.28,-2.96,-2.96,1.00,17.08
"Kaiser Foundation Health Plan of Georgia, Inc.",Georgia,89942,292357.00,-745461.00,-745460.89,91774264.00,85526652.00,11651496.00,250903.00,0.00,-2.55,-2.55,1.00,-19.34
Maine Community Health Options,Maine,33653,376936.00,-926812.00,-926811.51,198549827.50,173234740.00,17385340.00,1769719.00,,-2.46,-2.46,1.00,16.34
Aetna Life Insurance Company,District of Columbia,77422,19134.00,-45424.71,-45424.71,3734055.80,2750090.09,755993.47,38417.63,129.35,-2.37,-2.37,1.00,9.90
"Health Care Service Corporation, a Mutual Legal Reserve Company",Illinois,36096,5537415.00,-10823647.68,-10823647.68,2064463703.00,1902696433.00,316370507.00,31209073.00,,-1.95,-1.95,1.00,-33.56
"Health Care Service Corporation, a Mutual Legal Reserve Company",Texas,33602,9694097.00,-17907614.72,-17907614.72,3483847028.00,3198174148.00,534190753.10,55442954.49,,-1.85,-1.85,1.00,-31.36
AultCare Insurance Company,Ohio,28162,96734.00,-174769.00,-174769.08,30225031.00,25291402.49,5653479.00,68880.00,,-1.81,-1.81,1.00,-8.15
Cox Health Systems Insurance Company,Missouri,96384,101891.00,-173675.00,-173675.23,20427542.00,18647400.00,1878721.00,-47508.00,0.00,-1.70,-1.70,1.00,-0.50
Aetna Life Insurance Company,Georgia,83978,325926.00,-500123.69,-500123.69,73800681.65,65252933.38,10713670.77,867573.97,1532.24,-1.53,-1.53,1.00,-9.31
Freelancers Insurance Company,New York,58707,279338.00,-426177.20,-426177.20,104209112.60,100310066.90,19359833.60,718567.58,,-1.53,-1.53,1.00,-57.92
Aetna Health Inc. (a Florida corporation),Florida,18628,404615.00,-525058.02,-525058.02,94354317.74,71993704.55,23714181.41,1806686.61,2543.88,-1.30,-1.30,1.00,-7.82
Freedom Life Insurance Company of America,Oklahoma,82209,990.00,-853.00,-853.44,266567.00,916664.00,9571.67,0.00,0.00,-0.86,-0.86,1.00,-666.33
"BlueCross BlueShield of Tennessee, Inc.",Tennessee,14002,2515002.00,-1824896.00,-1824896.38,831552875.00,816101770.00,192606916.00,20361176.00,,-0.73,-0.73,1.00,-78.54
Celtic Insurance Company,Connecticut,74684,566.00,-376.51,-376.51,227657.49,78932.18,20635.00,4003.00,0.00,-0.67,-0.67,1.00,219.24
"Health Care Service Corporation, a Mutual Legal Reserve Company",Oklahoma,87571,1530042.00,-912836.76,-912836.76,482999597.20,447090987.70,84512787.00,8076421.00,,-0.60,-0.60,1.00,-37.05
Freedom Life Insurance Company of America,Wyoming,47823,1665.00,-913.00,-913.16,436686.00,570993.00,604.57,0.00,0.00,-0.55,-0.55,1.00,-81.03
"UPMC Health Options, Inc.",Pennsylvania,16322,7694.00,-3587.19,-3587.19,2416438.20,4487507.78,1113116.00,102322.00,,-0.47,-0.47,1.00,-427.15
Freedom Life Insurance Company of America,South Carolina,80431,2469.00,-600.00,-599.88,460358.00,378926.00,4223.00,0.00,0.00,-0.24,-0.24,1.00,31.27
Freedom Life Insurance Company of America,Kansas,54822,1062.00,-230.00,-230.08,194868.00,302598.00,0.00,0.00,0.00,-0.22,-0.22,1.00,-101.44
HealthNow New York Inc.,New York,40064,48638.00,8832941.19,-9077.56,28695838.65,22887793.00,5759119.46,433228.58,-821604.76,181.61,-0.19,0.00,8.99
Freedom Life Insurance Company of America,Georgia,72796,1253.00,-213.00,-212.84,246750.00,43543.00,341.77,0.00,0.00,-0.17,-0.17,1.00,161.90
Aetna Life Insurance Company,Pennsylvania,33906,542601.00,-67222.42,-67222.42,110511213.40,98689530.82,12977838.71,1042348.56,9281.40,-0.12,-0.12,1.00,-4.07
Group Health Incorporated,New York,88000,8884.00,-1025.08,-1025.08,2746571.83,2995411.76,387215.04,1286.16,897165.39,-0.12,-0.12,1.00,-172.73
Time Insurance Company,Arkansas,30991,25130.00,-2043.00,-2043.49,9667761.00,10477266.00,1304924.00,77463.00,-14.00,-0.08,-0.08,1.00,-87.22
"Group Health Plan, Inc.",Minnesota,34102,51252.00,-2650.00,-2650.50,17933454.00,15951000.00,1815000.00,222000.00,,-0.05,-0.05,1.00,-1.06
"Sutter Health Plan, Inc.",California,64210,229.00,-28083.00,,77223.18,103231.98,20981.00,2193.30,0.00,-122.63,0.00,0.00,-214.77
"MVP Health Plan, Inc",Vermont,77566,37565.00,-2670249.00,,13830543.00,12726429.00,1499278.00,80926.00,13530.00,-71.08,0.00,0.00,-13.03
Coventry Health & Life Insurance Company,Arkansas,19871,229.00,-4414.53,,44808.47,16199.61,8848.25,556.32,0.00,-19.28,0.00,0.00,83.86
Blue Cross and Blue Shield of Vermont,Vermont,13627,316114.00,192224.00,,157605079.10,142831996.60,24481232.97,1415651.00,585095.00,0.61,0.00,0.00,-37.04
Mid-West National Life Insurance Company of Tennessee,Maine,52851,80358.00,56559.37,,20095431.37,16772381.46,0.00,0.00,41240.51,0.70,0.00,0.00,40.84
Highmark BCBSD Inc.,Delaware,33199,256784.00,727926.00,,119119148.00,106696466.00,20949761.00,1976606.00,,2.83,0.00,0.00,-40.90
Health Net Life Insurance Company,Arizona,51485,383387.00,469.35,469.35,192627832.00,190164372.00,25240980.00,1551000.00,,0.00,0.00,1.00,-63.46
"Humana Employers Health Plan of Georgia, Inc.",Georgia,93332,2871577.00,64808.72,64808.72,1095215268.00,1037291728.00,122049876.80,5139428.00,21014.00,0.02,0.02,1.00,-24.13
Time Insurance Company,North Carolina,87696,93145.00,12960.00,12959.79,24426489.00,21448918.00,2962694.00,200166.00,-2020.00,0.14,0.14,1.00,-1.97
Coventry Health & Life Insurance Company,Delaware,13537,16121.00,3410.60,3410.60,4020110.58,2861580.77,415710.00,29149.79,0.00,0.21,0.21,1.00,44.27
"Highmark West Virginia, Inc.",West Virginia,31274,374909.00,128656.00,128655.69,178053454.40,161435614.00,27580205.00,3084450.00,,0.34,0.34,1.00,-37.47
Blue Cross and Blue Shield of Alabama,Alabama,46944,2190059.00,993113.00,993113.39,728568019.00,695885393.00,143057506.00,5544544.00,,0.45,0.45,1.00,-52.93
"Humana Health Insurance Company of Florida, Inc.",Florida,99308,332719.00,164111.48,185940.22,75619571.44,58260377.32,10068429.18,1035818.31,1220.00,0.49,0.56,1.13,18.80
Time Insurance Company,Wyoming,29941,58833.00,36705.00,36704.98,24351619.00,23249945.00,1148508.00,100252.00,-926.00,0.62,0.62,1.00,-2.48
Humana Insurance Company,Tennessee,82120,297853.00,275162.36,275162.36,79615526.75,69602919.01,9021737.89,609003.92,3092.00,0.92,0.92,1.00,1.27
Network Health Plan,Wisconsin,81413,18001.00,0.00,17211.06,2841173.00,1918512.43,26956.00,46873.00,0.00,0.00,0.96,#DIV/0!,47.15
"Regence BlueShield of Idaho, Inc.",Idaho,44648,359158.00,371606.00,371605.98,42799788.00,31134872.00,2222512.00,588484.00,0.00,1.03,1.03,1.00,24.65
Coventry Health & Life Insurance Company,Nebraska,79636,53498.00,58981.48,58981.49,7826756.48,6639457.50,533284.12,37412.44,0.00,1.10,1.10,1.00,11.53
Regence BlueCross BlueShield of Utah,Utah,22013,405320.00,524048.00,524047.97,58794194.00,51268997.00,5467000.00,832667.00,0.00,1.29,1.29,1.00,3.02
Aetna Life Insurance Company,Illinois,72547,91336.00,125878.03,125878.03,27438931.49,22909464.09,3529368.36,310318.99,193.35,1.38,1.38,1.00,7.55
Blue Cross & Blue Shield of Rhode Island,Rhode Island,15287,413678.00,539946.00,570729.73,171253489.00,143930445.00,25583218.00,1249002.00,,1.31,1.38,1.06,1.19
Blue Cross and Blue Shield of Nebraska,Nebraska,29678,992595.00,1379197.77,1379197.77,325228292.00,325081480.00,,,,1.39,1.39,1.00,0.15
Humana Insurance Company,Florida,15980,340137.00,427146.34,483961.79,62910112.79,44168143.43,4066057.07,448966.85,1860.00,1.26,1.42,1.13,41.82
Humana Insurance Company,Kansas,19968,65146.00,97760.97,97760.97,11788433.95,9476517.52,1600326.54,117885.72,392.00,1.50,1.50,1.00,9.11
"Anthem Health Plans of Maine, Inc.",Maine,48396,220640.00,363457.00,363457.73,83996324.31,75661991.76,5742196.25,1017934.72,733588.00,1.65,1.65,1.00,3.81
Humana Insurance Company,South Carolina,17808,14566.00,24910.64,24910.64,3997720.41,4017044.40,197174.21,15288.77,121.00,1.71,1.71,1.00,-15.92
"First Priority Life Insurance Company, Inc.",Pennsylvania,55957,335976.00,585146.00,585146.21,136443711.50,128600880.00,24263513.00,1828856.00,,1.74,1.74,1.00,-54.32
"Humana Health Benefit Plan of Louisiana, Inc.",Louisiana,44965,264141.00,482642.43,482642.43,76706141.20,61711537.45,9867981.49,577447.83,2693991.00,1.83,1.83,1.00,7.02
"HMO Colorado, Inc., dba HMO Nevada",Colorado,76680,139712.00,261875.00,261875.80,63318004.41,54875780.77,9508598.20,416717.43,0.00,1.87,1.87,1.00,-10.62
"South Dakota State Medical Holding Company, Inc.",South Dakota,62210,56085.00,112428.00,112428.12,15231516.00,12717543.00,1470476.00,183474.00,,2.00,2.00,1.00,15.33
Group Health Cooperative,Washington,80473,428008.00,890216.02,890216.02,168202466.80,123818071.40,14736595.00,437048.00,,2.08,2.08,1.00,68.25
Time Insurance Company,Tennessee,60299,87553.00,191793.00,191793.01,27607187.00,24601539.00,2947185.00,214673.00,-224.00,2.19,2.19,1.00,-1.78
Noridian Mutual Insurance Company,North Dakota,37160,487298.00,1088178.00,1088177.61,179687696.00,159610965.00,25999603.00,1505041.00,0.00,2.23,2.23,1.00,-15.24
Freedom Life Insurance Company of America,Florida,40442,14676.00,30087.00,34088.70,4261414.00,3457885.00,13601.54,0.00,0.00,2.05,2.32,1.13,53.82
Humana Insurance Company,Mississippi,48963,390056.00,1064234.77,1064234.77,176801981.50,149026273.20,11957084.13,686313.99,5887.00,2.73,2.73,1.00,38.78
"Wellmark, Inc.",Iowa,72160,1679290.00,4605848.00,4605847.67,486299798.00,429710822.00,52276108.00,3776089.00,,2.74,2.74,1.00,0.32
Time Insurance Company,Minnesota,27439,133134.00,388994.00,388993.92,38182603.00,30816363.00,2522123.00,188746.00,-1574.00,2.92,2.92,1.00,34.98
"Wellmark of South Dakota, Inc.",South Dakota,50305,604615.00,1820377.00,1820377.38,176111239.00,157543236.00,13817332.00,1195573.00,,3.01,3.01,1.00,5.88
United Healthcare Life Insurance Company,Oklahoma,98704,26326.00,83712.74,83712.74,9689962.31,8105793.85,356539.05,88592.26,3.60,3.18,3.18,1.00,43.27
Community Insurance Company,Ohio,29276,1263641.00,4108228.00,4108227.93,403716320.30,304745986.10,45716582.88,4797129.31,0.00,3.25,3.25,1.00,38.35
"Keystone Health Plan West, Inc.",Pennsylvania,38949,68099.00,223700.00,223700.41,27419706.00,27681855.00,6632672.00,760716.00,,3.28,3.28,1.00,-112.42
Time Insurance Company,Kansas,71122,52020.00,174539.00,174538.76,17708304.00,17997167.00,1853468.00,121680.00,0.00,3.36,3.36,1.00,-43.52
Celtic Insurance Company,Illinois,27833,4359.00,15156.60,15156.60,1321485.60,805083.77,102246.00,19834.00,0.00,3.48,3.48,1.00,90.46
Blue Cross and Blue Shield of North Carolina,North Carolina,11512,6260187.00,21858789.00,21858789.45,2379709754.00,2231132906.00,115268735.00,12624514.00,,3.49,3.49,1.00,3.30
Capital Advantage Assurance Company,Pennsylvania,45127,112518.00,395777.00,395776.73,25123649.00,15627145.00,1840456.00,187517.00,,3.52,3.52,1.00,66.38
"Geisinger Quality Options, Inc.",Pennsylvania,75729,136674.00,490533.38,490533.38,41959494.32,37581147.08,4290524.93,416459.95,,3.59,3.59,1.00,-2.40
"Humana Health Plan, Inc.",Kentucky,15411,301919.00,1152387.48,1152387.48,74222890.32,64919042.08,7350752.92,478062.23,1221.00,3.82,3.82,1.00,4.88
Medica Health Plans of Wisconsin,Minnesota,65847,32699.00,130710.53,130710.53,13493090.90,11093060.00,,,,4.00,4.00,1.00,73.40
"BCBSM, INC. ",Minnesota,49316,1830768.00,7616924.00,7616924.44,664770509.00,673696651.00,98971026.00,7546876.00,,4.16,4.16,1.00,-63.06
"Coventry Health Plan of Fl., Inc.",Florida,92120,183541.00,727411.53,824165.75,56409445.88,43602103.04,5236978.87,304797.01,0.00,3.96,4.49,1.13,39.59
Humana Insurance Company,Texas,63141,1152876.00,5252230.85,5252230.85,257397809.00,235618617.30,25751698.07,2327850.86,8596.00,4.56,4.56,1.00,-5.47
"North Shore-LIJ CareConnect Insurance Company, Inc.",New York,82483,91082.00,439554.67,434621.91,47530087.55,42091418.00,7713030.00,-274841.00,,4.83,4.77,0.99,-21.95
"Anthem Health Plans of Kentucky, Inc.",Kentucky,36239,1016969.00,4889935.00,4889935.19,292875738.00,219708615.80,56633777.79,7234705.57,0.00,4.81,4.81,1.00,9.14
United Healthcare Life Insurance Company,Arizona,90169,5753.00,28226.14,28226.14,2842012.41,1870467.82,474288.10,43297.63,9.82,4.91,4.91,1.00,78.91
Humana Insurance Company,Arkansas,99685,13384.00,68170.50,68170.50,2251185.36,1614966.32,187251.62,19338.11,71.00,5.09,5.09,1.00,32.09
Time Insurance Company,Michigan,89029,130130.00,688700.00,688700.17,30467820.00,24230833.00,1847723.00,164083.00,-110679.00,5.29,5.29,1.00,33.32
PacificSource Health Plans,Montana,23603,92912.00,506533.42,506533.42,34648955.42,35304377.40,4401557.00,180805.00,,5.45,5.45,1.00,-56.37
USAble Mutual Insurance Company,Arkansas,75293,2575654.00,14435474.74,14435474.74,806359761.50,808308852.60,150059244.60,6665652.99,,5.60,5.60,1.00,-61.61
Time Insurance Company,Montana,24867,109492.00,617239.00,617238.69,30781407.00,26212712.00,1513364.00,172211.00,-10854.00,5.64,5.64,1.00,26.43
Time Insurance Company,Utah,44526,17950.00,105136.00,105136.13,3620416.00,3013031.00,183225.00,22273.00,0.00,5.86,5.86,1.00,22.39
United Healthcare Life Insurance Company,Utah,43129,7350.00,43110.38,43110.39,1619761.44,1057078.33,99682.28,29079.89,0.00,5.87,5.87,1.00,59.04
"BLUE CROSS & BLUE SHIELD OF MISSISSIPPI, A MUTUAL INSURANCE COMPANY",Mississippi,11721,764940.00,4539848.00,4539847.85,202295219.00,177216259.00,34865361.00,2582859.00,,5.93,5.93,1.00,-16.17
Humana Insurance Company,Utah,46958,418934.00,2574546.01,2574546.01,52117891.20,46358514.91,4037527.03,442359.05,1485.00,6.15,6.15,1.00,3.05
PreferredOne Insurance Company,Minnesota,88102,880297.00,5422835.00,5422835.32,301425431.00,293227598.00,43164937.00,2519712.00,,6.16,6.16,1.00,-42.58
Humana Insurance Company,Arizona,66105,180110.00,1164384.91,1164384.91,34439060.49,27091713.83,4172626.88,292486.35,1044.00,6.46,6.46,1.00,16.00
Humana Insurance Company,Colorado,79509,195438.00,1264744.68,1264744.68,45116284.66,31808594.15,3131960.75,258116.37,1600.00,6.47,6.47,1.00,50.74
Medical Mutual of Ohio,Ohio,80627,1367356.00,9369568.40,9369568.40,411593830.60,363715144.90,66755462.00,7552517.32,,6.85,6.85,1.00,-19.33
BlueCross and BlueShield of South Carolina,South Carolina,26065,936558.00,6653943.00,6653943.39,318603791.00,254980986.00,44214974.00,3015265.00,,7.10,7.10,1.00,17.50
Aetna Life Insurance Company,Connecticut,39159,394978.00,2822391.75,2822391.74,106745558.30,92307381.10,11740437.35,1156956.88,44244.55,7.15,7.15,1.00,3.79
"Priority Health Insurance Company, Inc",Michigan,29241,260064.00,1869040.00,1869040.06,55204248.00,51433723.00,6806186.00,370995.00,,7.19,7.19,1.00,-13.10
PacificSource Health Plans,Idaho,60597,92174.00,663249.20,663249.20,23783108.20,19724797.90,1813207.00,57906.00,,7.20,7.20,1.00,23.73
Time Insurance Company,Delaware,97889,6861.00,53221.00,53220.61,2180083.00,1673209.00,188047.00,10535.00,-7147.00,7.76,7.76,1.00,45.98
Geisinger Health Plan,Pennsylvania,22444,219034.00,1759834.57,1759834.57,108749451.30,109587873.80,14223737.00,1449996.51,,8.03,8.03,1.00,-75.39
Humana Insurance Company,Virginia,50727,22045.00,178764.83,178764.83,8947238.37,8852020.06,1295052.48,87301.32,330.00,8.11,8.11,1.00,-58.40
Time Insurance Company,Nebraska,19524,80452.00,654497.00,654497.47,25734316.00,20058502.00,1653535.00,140723.00,0.00,8.14,8.14,1.00,48.25
"Blue Cross and Blue Shield of Arizona, Inc.",Arizona,53901,1649769.00,14331092.97,14331092.97,496821957.60,447234457.30,89211543.27,3989447.79,,8.69,8.69,1.00,-26.44
Humana Insurance Company,Michigan,62294,101756.00,884115.01,884115.01,20244946.90,14364555.98,1256228.57,89846.49,611.00,8.69,8.69,1.00,44.55
"BlueChoice HealthPlan of South Carolina, Inc.",South Carolina,49532,159284.00,1402398.00,1402397.69,46152452.00,38950555.00,7075127.00,507713.00,,8.80,8.80,1.00,-2.39
Aetna Life Insurance Company,Oklahoma,66946,19077.00,178252.53,178252.53,6013193.72,7573350.23,2995429.50,116780.65,0.00,9.34,9.34,1.00,-244.92
"Gundersen Health Plan, Inc.",Wisconsin,91058,43139.00,417451.00,417451.12,28776366.92,26227200.12,3172658.98,191303.00,,9.68,9.68,1.00,-18.89
Sanford Health Plan,North Dakota,89364,12835.00,128336.66,128336.66,3794639.43,2795365.75,307922.00,17818.00,,10.00,10.00,1.00,52.48
Time Insurance Company,Washington,42277,77117.00,789160.00,789160.16,24443318.00,22075328.00,1320531.00,84819.00,0.00,10.23,10.23,1.00,12.48
Time Insurance Company,Oklahoma,29176,80503.00,847618.00,847618.04,25536213.00,20888391.00,2285812.00,176660.00,-665.00,10.53,10.53,1.00,27.15
"AvMed, Inc.",Florida,19898,114237.00,1072841.34,1215541.75,31522635.34,23869035.00,2116638.00,51750.00,0.00,9.39,10.64,1.13,48.02
"SelectHealth, Inc.",Utah,68781,1144804.00,12505596.48,12505596.48,367228530.60,346944682.00,48225311.00,3739155.00,,10.92,10.92,1.00,-27.67
Time Insurance Company,Missouri,14026,186785.00,2064658.00,2064658.36,52980537.00,44326434.00,5119295.00,370306.00,-1035.00,11.05,11.05,1.00,16.95
Regence BlueCross BlueShield of Oregon,Oregon,77969,368323.00,4085225.00,4080269.20,90549986.00,79709375.00,9546356.00,1515946.00,1323494.00,11.09,11.08,1.00,-4.20
"CareFirst of Maryland, Inc.",Maryland,45532,844338.00,9718734.15,9718734.15,252177283.40,218132668.90,34485748.40,2990333.97,0.00,11.51,11.51,1.00,-4.06
"Blue Cross and Blue Shield of Kansas, Inc.",Kansas,18558,650169.00,7698173.00,7698173.07,252054302.00,235999821.00,29546433.00,3246263.00,,11.84,11.84,1.00,-25.74
"Coventry Health Care of Virginia, Inc.",Virginia,99663,230418.00,2743889.17,2743889.18,79439386.52,69703444.71,9267436.39,565739.11,0.00,11.91,11.91,1.00,-0.42
Time Insurance Company,Oregon,74571,71109.00,855888.00,855887.67,22975930.00,20481654.00,1874772.00,143999.00,-391.00,12.04,12.04,1.00,6.69
Time Insurance Company,Louisiana,31434,26302.00,323444.00,323444.34,10741915.00,7871239.00,1343498.00,84681.00,-599.00,12.30,12.30,1.00,54.87
"Molina Healthcare of Michigan, Inc.",Michigan,40047,502.00,6332.00,6332.08,138111.31,112191.00,42296.00,2279.00,0.00,12.61,12.61,1.00,-37.16
LifeWise Health Plan of Oregon,Oregon,85804,200231.00,2582812.00,2582812.50,66220507.61,58185588.00,5920348.00,719088.00,,12.90,12.90,1.00,6.97
"Health Alliance Medical Plans, Inc.",Illinois,20129,200255.00,2597374.00,2597374.35,70948185.41,64550679.00,8223753.00,493747.00,0.00,12.97,12.97,1.00,-11.59
Prominence HealthFirst,Nevada,16698,41120.00,542628.00,542628.00,23971455.53,20058272.00,2612304.00,54244.51,,13.20,13.20,1.00,30.32
"Health Care Service Corporation, a Mutual Legal Reserve Company",New Mexico,75605,473250.00,6372185.42,6258751.86,162154002.80,160136586.30,25993313.00,2424050.00,147522.00,13.46,13.23,0.98,-56.10
Physicians Plus Insurance Corporation,Wisconsin,58564,41406.00,556348.00,556347.70,10623419.00,11704591.00,882669.00,98393.00,,13.44,13.44,1.00,-49.81
Louisiana Health Service and Indemnity Company,Louisiana,97176,1596020.00,22005546.00,22005546.46,602442302.00,526706837.00,115037983.00,9312458.00,,13.79,13.79,1.00,-30.46
