,CompanyName:,BusinessintheStateof:,HIOSIssuerID:,MEMBER_MONTHS_INDIVIDUAL:,MEMBER_MONTHS_SMALL_GROUP,EXPECTED_REINSURANCE,EXPECTED_RISK_ADJUSTMENT_INDIVIDUAL,EXPECTED_RISK_ADJUSTMENT_SMALL_GROUP,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),Not-For-Profit:,Premium,Loss1,Loss2,Loss3,Loss4
217,American National Insurance Company,Virginia,16146,167.0,,,,,,,,No,32585.02,10031.3098,,,
218,TransAmerica Premier Life Insurance,Florida,16185,12.0,,,,,,,,No,104.0,0.0,,,
219,Union Security Insurance Company,Kansas,16201,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
220,"Coordinated Health Mutual, Inc.",Ohio,16204,192418.0,62497.0,15340572.0,-3985496.0,-3214449.0,"$15,348,555.75 ","($3,985,495.69)","($3,214,448.51)",Yes,82341061.0,117238425.0,,0.0,
221,Group Health Cooperative of Eau Claire,Wisconsin,16245,6.0,10324.0,,,,N/E,$-,"($172,607.47)",Yes,10781.0,2373.2,0.0,0.0,
222,The Prudential Insurance Company of America,Connecticut,16276,,,,,,,,,No,,,,,
223,American Income Life Insurance Co,Oregon,16319,,,,,,,,,No,0.0,0.0,,,
224,"UPMC Health Options, Inc.",Pennsylvania,16322,630940.0,1517618.0,17827409.0,-3105783.0,4876751.0030000005,"$17,829,957.20 ","($3,105,783.44)","$5,913,428.11 ",No,185594306.9,215887269.2,46734675.6,4706916.646000001,
225,TRH Health Insurance Company,Tennessee,16348,719762.0,,,,,,,,No,159198627.0,141360507.0,15630874.0,4106440.0,
226,American Heritage Life Insurance Company,Montana,16478,,,,,,,,,No,0.0,0.0,,,
227,"UPMC Health Network, Inc.",Pennsylvania,16481,10.0,31026.0,,0.0,,$0.00 ,$-,"($1,036,677.48)",Yes,2341.057143,1692.4134239999998,48.61,4.895791299,
228,Unified Life Insurance Company,Michigan,16485,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
229,Philadelphia American Life Insurance Company,Alaska,16540,,,,,,,,,No,,,,,
230,The Guardian Life Insurance Company of America,Minnesota,16596,209.0,,,,,,,,No,6740.0,16395.7996,,,
231,Celtic Insurance Company,Montana,16621,0.0,,0.0,0.0,,,,,No,-586.8,0.0,-0.7416659309999999,-4.321139883,0.0
232,"Madison National Life Insurance Company, Inc.",Georgia,16661,,499.0,,,,,,,No,0.0,0.0,0.0,,
233,The Prudential Insurance Company of America,Nevada,16685,,,,,,,,,No,,,,,
234,Prominence HealthFirst,Nevada,16698,40064.0,68033.0,2491012.0,3206375.0,-1767200.0,"$2,492,308.28 ","$3,206,374.59 ","($1,767,200.16)",No,23632087.0,20894048.56,3904260.01,128378.57,
235,"UnitedHealthcare of the Midwest, Inc.",Illinois,16724,11737.0,0.0,424225.77,-702032.46,0.0,"$424,446.55 ","($702,032.46)",$-,No,3751180.35,3811020.9,434544.25,89354.83,0.0
236,Globe Life and Accident Insurance Co,Maine,16740,,,,,,,,,No,0.0,0.0,,,
237,American Heritage Life Insurance Company,Utah,16830,,,,,,,,,No,0.0,0.0,,,
238,Globe Life and Accident Insurance Co,Florida,16836,,,,,,,,,No,0.0,0.0,,,
239,"Blue Cross and Blue Shield of Florida, Inc.",Florida,16842,6204216.0,2084681.0,203599485.0,368933331.0,8102147.0,"$203,698,387.46 ","$368,933,330.53 ","$8,102,147.17 ",No,2968828080.0,2407327473.0,563796847.6,43810066.13,0.0
240,Golden Rule Insurance Company,Oklahoma,16900,123228.0,0.0,0.0,0.0,0.0,,,,No,28882555.18,25820892.53,2530983.03,395757.26,0.0
241,Unified Life Insurance Company,Missouri,16943,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
242,New York Life Insurance Company,District of Columbia,16954,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-10416.0,0.0,0.0,0.0
243,Transamerica Life Insurance Company,Alabama,16961,,,,,,,,,No,,,,,
244,American Income Life Insurance Co,Hawaii,16979,,,,,,,,,No,0.0,0.0,,,
245,Companion Life Insurance Company,Alabama,17017,231.0,363.0,,,,,,,No,10562.0,2599.0,241.0,,
246,Nippon Life Insurance Company of America,Tennessee,17032,,295.0,,,8032.52,N/E,$-,"$8,032.52 ",No,,,,,
247,Liberty Mutual Insurance Company,Colorado,17060,,,,,,,,,No,,,,,
248,Liberty Mutual Insurance Company,Louisiana,17086,,,,,,,,,No,,,,,
249,AMERICAN FIDELITY ASSURANCE COMPANY,Oklahoma,17118,,,,,,,,,No,,,,,
250,New York Life Insurance Company,Washington,17148,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-21014.0,0.0,0.0,0.0
251,American National Life Insurance Company of Texas,Missouri,17153,1091.0,,,,,,,,No,349062.86,430425.85,,,
252,Standard Life and Accident Insurance Company,Utah,17155,188.0,,,,,,,,No,25267.42,48288.25,,,
253,American Income Life Insurance Co,Delaware,17159,,,,,,,,,No,0.0,0.0,,,
254,Aetna Life Insurance Company,New York,17210,38982.0,1393628.0,4503869.05,7987421.74,-92687139.67,"$4,506,213.00 ","$9,153,245.87 ","($92,687,139.68)",No,36279140.42,36376276.41,13546146.4,474519.3,1239183.03
255,Golden Rule Insurance Company,Nevada,17255,61178.0,0.0,617120.17,-1803076.9,0.0,"$617,441.35 ","($1,803,076.90)",$-,No,14547914.21,10385016.78,1735970.44,431814.72,0.5
256,United Healthcare Life Insurance Company,Florida,17341,197146.0,0.0,14728924.87,10189460.6,0.0,"$14,736,590.26 ","$10,189,460.60 ",$-,No,106710588.5,116989596.1,23496330.37,4084161.17,3159.42
257,Companion Life Insurance Company,Georgia,17382,366.0,567.0,,,,,,,No,16820.0,5486.0,509.0,,
258,American Income Life Insurance Co,Rhode Island,17411,,,,,,,,,No,0.0,0.0,,,
259,Globe Life and Accident Insurance Co,Vermont,17424,,,,,,,,,No,0.0,0.0,,,
260,The Guardian Life Insurance Company of America,Arizona,17454,73.0,,,,,,,,No,8352.0,5224.8208,,,
261,American Family Mutual Insurance Company,Minnesota,17473,3131.0,,,,,,,,No,897627.0,457066.0,5323.0,,
262,Unified Life Insurance Company,Vermont,17481,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
263,MAMSI Life and Health Insurance Company,District of Columbia,17498,0.0,1494.0,0.0,0.0,0.0,,,,No,2654.15,3200.68,0.0,0.0,0.0
264,Mid-West National Life Insurance Company of Tennessee,Illinois,17526,2390.0,0.0,0.0,0.0,0.0,,,,No,772102.0,434701.93700000003,14212.87385,10754.1809,19.62
265,The Guardian Life Insurance Company of America,Alabama,17540,60.0,,,,,,,,No,2876.0,2636.4932,,,
266,State Farm Mutual Automobile Insurance Company,Maine,17564,121.0,0.0,0.0,0.0,0.0,,,,No,35741.71,6889.0,0.0,0.0,0.0
267,"Anthem Insurance Companies, Inc.",Indiana,17575,1348881.0,1731779.0,57438446.51,-13429318.84,7055751.04,"$57,453,698.83 ","($13,429,318.84)","$6,782,799.40 ",No,581160726.5,494138475.3,98061432.93,8966549.52,0.0
268,American Heritage Life Insurance Company,Nebraska,17589,,,,,,,,,No,0.0,0.0,,,
269,TransAmerica Premier Life Insurance,Michigan,17594,,,,,,,,,No,0.0,0.0,,,
270,Companion Life Insurance Company,Oklahoma,17595,129.0,60.0,,,,,,,No,3987.0,1231.0,114.0,,
271,Life of America,Utah,17655,4.0,,,,,,,,No,708.0,0.0,,,
272,Reliance Standard Life Insurance Company,Maryland,17684,,,,,,,,,No,0.0,0.0,,,
273,Humana Insurance Company,South Carolina,17808,8505.0,,,16975.57,,$0.00 ,"$16,975.57 ",$-,No,2678642.48,2139771.392,198140.18,26115.14,0.0
274,American General Life Insurance Company,Maryland,17886,0.0,,,,,,,,No,-30.0,-1317.0,,,
275,Reliance Standard Life Insurance Company,Louisiana,17940,,,,,,,,,No,0.0,0.0,,,
276,AMERICAN FIDELITY ASSURANCE COMPANY,Georgia,17991,,,,,,,,,No,,,,,
277,Independent Health Benefits Corporation,New York,18029,45191.0,414772.0,2253463.0,6710761.0,4587941.0,"$2,216,885.52 ","$7,655,906.80 ","$7,032,740.32 ",Yes,28603988.0,23502144.0,6127770.0,516559.0,0.0
278,Connecticut General Life Insurance Company,Missouri,18032,0.0,0.0,0.0,0.0,0.0,,,,No,165.0,-9.0,0.0,0.0,0.0
279,San Francisco Community Health Authority,California,18082,,,,,,,,,No,0.0,0.0,,,
280,Trustmark Insurance Company,Minnesota,18102,,,,,,,,,No,,,,,
281,MOLINA HEALTHCARE OF CALIFORNIA,California,18126,199582.0,,1229751.0,-25983025.0,,"$1,230,390.91 ","($25,983,024.62)",$-,No,35551602.0,28198872.0,2320984.0,243808.0,0.0
282,"Molina Healthcare of Utah, Inc.",Utah,18167,72932.0,,1294508.0,-2854735.0,,"$1,295,181.45 ","($2,854,734.71)",$-,No,14630433.0,18398259.0,1691230.0,188995.0,0.0
283,United Teachers Associates,Tennessee,18226,12.0,,,,,,,,No,0.0,0.0,,,
284,Standard Life and Accident Insurance Company,California,18240,36.0,,,,,,,,No,1313.56,491.97,,,
285,The Prudential Insurance Company of America,Oregon,18280,,,,,,,,,No,,,,,
286,United Teachers Associates,Vermont,18321,0.0,,,,,,,,No,0.0,0.0,,,
287,Hawaii Medical Service Association,Hawaii,18350,308670.0,736432.0,16190299.0,15467101.0,6898728.57,"$16,197,585.19 ","$15,467,100.50 ","$7,322,488.29 ",Yes,122986933.0,125172066.0,15306063.0,2410176.0,
288,American General Life Insurance Company,Virginia,18355,2880.0,,,,,,,,No,12386.0,640.0,,,
289,Pekin Life Insurance Company,Illinois,18389,96.0,42936.0,,,-476619.0,N/E,$-,"($476,618.51)",No,14475.0,0.0,,,
290,Connecticut General Life Insurance Company,Montana,18409,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-1.0,0.0,0.0,0.0
291,Companion Life Insurance Company,Maryland,18473,15.0,,,,,,,,No,146.0,0.0,,,
292,Freedom Life Insurance Company of America,Iowa,18492,758.0,,0.0,0.0,,,,,No,213177.0,146370.0,433.0,0.0,0.0
293,American Family Mutual Insurance Company,Idaho,18519,0.0,,,,,,,,No,0.0,0.0,0.0,,
294,"Blue Cross and Blue Shield of Kansas, Inc.",Kansas,18558,692644.0,1169721.0,22059547.0,17980150.0,1209309.0,"$22,071,027.01 ","$17,980,150.06 ","$1,209,308.94 ",Yes,260173266.0,284277498.0,50754441.0,7210219.0,
295,Community Health Plan of Washington,Washington,18581,15402.0,,3147141.24,6748060.0,,"$3,148,779.12 ","$6,748,059.74 ",$-,No,18023504.77,17799756.45,2902626.542,-48242.0,3147141.0
296,Aetna Health Inc. (a Florida corporation),Florida,18628,485275.0,824836.0,10355176.3,-28025200.75,5437975.83,"$10,360,565.46 ","($28,025,200.75)","$5,437,975.83 ",No,135564815.6,124845466.8,35109409.68,1973756.76,27269.89
297,New York Life Insurance Company,New Hampshire,18656,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-11344.0,0.0,0.0,0.0
298,American States Insurance Company,Minnesota,18696,,,,,,,,,No,,53501.33,,,
299,UnitedHealthcare Insurance Company,Washington,18699,2289.0,220908.0,0.0,-144758.07,-2766388.32,N/E,$-,"($2,911,146.39)",No,721315.83,1267689.57,192317.11,11727.33,1.08
300,Golden Rule Insurance Company,Nebraska,18781,138285.0,0.0,0.0,0.0,0.0,,,,No,31011979.35,25958804.04,3339634.11,368955.28,0.02
301,Trustmark Insurance Company,Delaware,18791,,,,,,,,,No,,,,,
302,Connecticut General Life Insurance Company,Maine,18804,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
303,Transamerica Life Insurance Company,Colorado,18808,,,,,,,,,No,,,,,
304,Transamerica Life Insurance Company,California,18846,,,,,,,,,No,,,,,
305,American General Life Insurance Company,Delaware,18878,0.0,,,,,,,,No,0.0,0.0,,,
306,Aetna Health of Iowa Inc.,Iowa,18973,616196.0,44953.0,23491160.98,-10780079.06,185957.75,"$23,503,386.50 ","($10,780,079.07)","$459,305.01 ",No,214309276.8,218553382.6,26311391.94,1585396.16,0.0
307,National Foundation Life Insurance Company,Kansas,19013,1259.0,,0.0,0.0,,,,,No,370796.1999,153398.0,0.0,0.0,0.0
308,Reserve National Insurance Company,Ohio,19018,,,,,,,,,No,0.0,0.0,,,
309,Federated Mutual Insurance Company,Texas,19046,0.0,53397.0,0.0,0.0,-15045.63,N/E,$-,"($15,045.63)",No,0.0,0.0,0.0,0.0,0.0
310,Time Insurance Company,Pennsylvania,19068,77397.0,2380.0,3983204.0,3948940.0,-394254.0,"$3,985,277.18 ","$3,948,940.01 ","($394,254.42)",No,33045603.0,30705750.0,3770420.0,453098.0,-2418.0
311,Golden Rule Insurance Company,Massachusetts,19101,48.0,0.0,0.0,0.0,0.0,,,,No,14076.61,104591.73,0.0,7.58,52749.77
312,United American Insurance Co,Alaska,19136,,,,,,,,,No,0.0,0.0,,,
313,Trustmark Insurance Company,Nevada,19166,,,,,,,,,No,,,,,
314,BCS Insurance Company,Ohio,19190,,,,,,,,,No,,,,,
315,American Income Life Insurance Co,Nevada,19250,,,,,,,,,No,0.0,0.0,,,
316,Trustmark Life Insurance Company,Illinois,19253,0.0,0.0,,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
317,The Prudential Insurance Company of America,New Jersey,19292,,,,,,,,,No,,,,,
318,Aetna Health Inc. (a Pennsylvania corporation),Nevada,19298,8373.0,6474.0,44569.5,-1143730.02,261732.04,"$44,592.70 ","($1,143,730.03)","$261,732.04 ",No,850568.6,682849.79,135884.4,5402.85,2364.32
319,Maine Community Health Options,New Hampshire,19304,47854.0,31453.0,3310644.95,5306302.38,-3569171.62,"$3,312,367.91 ","$5,306,302.38 ","($3,569,171.62)",Yes,28637610.33,26184833.69,5588155.0,528314.0,
320,The United States Life Ins. Co. in the City of New York,Kentucky,19306,2622.0,,,,,,,,No,106322.0,70320.0,0.0,0.0,0.0
321,Globe Life and Accident Insurance Co,New Hampshire,19341,,,,,,,,,No,0.0,0.0,,,
322,State Farm Mutual Automobile Insurance Company,Texas,19455,2935.0,0.0,0.0,0.0,0.0,,,,No,1478638.69,1353418.53,0.0,0.0,0.0
323,Cigna Health and Life Insurance Company,Minnesota,19482,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
324,American Progressive Life & Health Insurance Company of New York,Connecticut,19489,36.0,,,,,,,,No,154.47,1.199851341,,,
325,New York Life Insurance Company,Mississippi,19492,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-39259.0,0.0,0.0,0.0
326,Time Insurance Company,Kentucky,19503,35805.0,6190.0,1691901.0,1187533.0,-16225.0,"$1,692,781.90 ","$1,187,533.23 ","($16,224.72)",No,11908240.0,13346144.0,2275353.0,252231.0,-3304.0
327,Liberty National Life Insurance Co,Arizona,19509,,,,,,,,,No,0.0,0.0,,,
328,Time Insurance Company,Nebraska,19524,80376.0,23547.0,4732170.0,4043577.0,241464.0,"$4,734,632.44 ","$6,667,658.89 ","$883,774.73 ",No,39552313.0,40852504.0,6283705.0,717740.0,0.0
329,Unified Life Insurance Company,Texas,19547,72.0,,0.0,0.0,,,,,No,17978.04869,52365.460060000005,0.0,0.0,0.0
330,"HMO Louisiana, Inc.",Louisiana,19636,599791.0,532442.0,18986651.02,-30654005.69,-1581186.14,"$18,992,557.99 ","($30,654,005.69)","($1,581,186.14)",No,213284979.3,202707594.0,52126643.0,8097429.0,
331,The United States Life Ins. Co. in the City of New York,Hawaii,19706,3911.0,,,,,,,,No,149189.0,110696.0,0.0,0.0,0.0
332,"Molina Healthcare of New Mexico, Inc.",New Mexico,19722,48422.0,,300711.0,-265619.0,,"$300,867.77 ","($265,619.48)",$-,No,13800634.0,8974418.0,1622333.0,167457.0,
333,"Humana Insurance of Puerto Rico, Inc.",Puerto Rico,19728,,96529.0,,,,,,,No,0.0,1.05,0.0,0.0,0.16
334,Kanawha Insurance Company ,South Dakota,19841,0.0,,,,,,,,No,315.0,89.0,0.0,0.0,0.0
335,Mutual of Omaha Insurance Company,Connecticut,19846,,,,,,,,,No,,,,,
336,Coventry Health & Life Insurance Company,Arkansas,19871,91.0,255.0,0.0,-15072.7,-41289.01,,,,No,5507.13,4297.5356,4106.52,256.2,0.0
337,"AvMed, Inc.",Florida,19898,168528.0,434149.0,3802606.0,-148477.0,-3997943.0,"$3,804,584.76 ","($148,477.46)","($3,997,943.28)",Yes,58716501.0,50135453.0,6717698.0,1058095.0,0.0
338,AMERICAN FIDELITY ASSURANCE COMPANY,North Dakota,19903,,,,,,,,,No,,,,,
339,United American Insurance Co,Iowa,19905,,,,,,,,,No,0.0,0.0,,,
340,Freedom Life Insurance Company of America,Louisiana,19913,322.0,,214977.04,228822.19,,"$215,088.93 ","$235,529.13 ",$-,No,628736.23,1301182.0,0.0,0.0,0.0
341,Golden Rule Insurance Company,Mississippi,19951,123651.0,0.0,0.0,0.0,0.0,,,,No,28427946.76,16921061.37,2418353.7,364807.58,0.0
342,Humana Insurance Company,Kansas,19968,52893.0,210867.0,639117.85,129998.03,453059.45,"$639,450.47 ","$129,998.03 ","$453,059.45 ",No,11691432.78,11120538.07,1571243.75,165231.32,3.29
343,Thrivent Financial for Lutherans,Alabama,20014,,,,,,,,,No,,,,,
344,Reserve National Insurance Company,Iowa,20063,,,,,,,,,No,0.0,0.0,,,
345,AMERICAN FIDELITY ASSURANCE COMPANY,Missouri,20081,,,,,,,,,No,,,,,
346,Standard Life and Accident Insurance Company,Idaho,20088,12.0,,,,,,,,No,809.22,146.15,,,
347,HealthSpan Integrated Care,Ohio,20126,74581.0,57189.0,3298038.83,-4232651.44,-6466414.74,"$3,299,755.23 ","($4,273,438.02)","($6,425,628.16)",Yes,26103750.19,29106547.01,5049047.798,521791.0,0.0
348,Companion Life Insurance Company,Arizona,20128,192.0,108.0,,,,,,,No,2085.0,1476.0,8171.0,,
349,"Health Alliance Medical Plans, Inc.",Illinois,20129,275330.0,221076.0,9484951.0,-1326443.0,-1104554.0,"$9,489,886.93 ","($1,326,442.96)","($1,104,554.13)",No,100231853.0,102635610.0,14298702.0,1232373.0,0.0
350,HealthPartners Insurance Company,Wisconsin,20173,62.0,40963.0,,,-228000.0,N/E,$-,"($228,049.85)",No,36000.0,68000.0,9000.0,1000.0,
351,Philadelphia American Life Insurance Company,South Carolina,20212,9.0,,,,,,,,No,740.0,0.0,,,
352,The Prudential Insurance Company of America,North Carolina,20248,,,,,,,,,No,,,,,
353,Thrivent Financial for Lutherans,West Virginia,20290,,,,,,,,,No,,,,,
354,Mutual of Omaha Insurance Company,North Carolina,20294,,,,,,,,,No,,,,,
355,United Teachers Associates,Arkansas,20338,0.0,,,,,,,,No,0.0,0.0,,,
356,Unified Life Insurance Company,Connecticut,20347,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
357,McLaren Health Plan,Michigan,20393,36196.0,44208.0,1279137.74,2943808.53,-1125261.52,"$1,279,803.45 ","$3,123,625.29 ","($1,125,261.52)",Yes,21986705.54,17796813.96,4137943.0,0.0,0.0
358,Cigna Health and Life Insurance Company,Hawaii,20427,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-23.0,0.0,0.0,0.0
359,American Family Mutual Insurance Company,Kansas,20467,84.0,,,,,,,,No,17554.0,8.0,0.0,,
360,"Colorado Health Insurance Cooperative, Inc.",Colorado,20472,890026.0,26597.0,38644223.02,-41180913.87,-819602.44,"$38,664,334.67 ","($41,180,913.97)","($819,602.44)",Yes,244740602.2,322392216.6,50511907.47,,
361,American Republic Insurance Company,Kansas,20483,,,,,,,,,No,,,,,
362,National Foundation Life Insurance Company,Wisconsin,20495,60.0,,0.0,0.0,,,,,No,7534.0,5131.0,0.0,0.0,0.0
363,The United States Life Ins. Co. in the City of New York,Iowa,20498,1692.0,,,,,,,,No,47125.0,28516.0,0.0,0.0,0.0
364,Optima Health Plan,Virginia,20507,412840.0,389074.0,17767827.9,42170520.55,6375531.18,"$17,769,218.56 ","$42,170,520.55 ","$6,375,531.18 ",Yes,212146137.5,216307264.6,61611864.0,1255649.0,
365,Thrivent Financial for Lutherans,Mississippi,20515,,,,,,,,,No,,,,,
366,Aetna Health of California Inc.,California,20523,2133.0,1022238.0,0.0,0.0,-55800699.08,N/E,$-,"($55,802,137.54)",No,790689.92,1476307.62,357680.01,48747.98,0.0
367,Time Insurance Company,Georgia,20544,176902.0,23198.0,12623716.0,10590786.0,-240775.0,"$12,630,285.95 ","$10,590,785.72 ","($237,705.68)",No,83718025.0,86145427.0,13192530.0,1482035.0,-7373.0
368,Companion Life Insurance Company,Illinois,20545,339.0,583.0,,,,,,,No,14606.0,3264.0,1595.0,,
369,Union Security Insurance Company,District of Columbia,20604,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
370,Philadelphia American Life Insurance Company,Maine,20630,,,,,,,,,No,,,,,
371,PHP Insurance Company,Michigan,20662,,28751.0,,,-40531.33,N/E,$-,"($40,531.33)",No,0.0,0.0,,,
372,American General Life Insurance Company,Tennessee,20680,5880.0,,,,,,,,No,25641.0,-11060.45,,,
373,United Teachers Associates,Ohio,20750,12.0,,,,,,,,No,0.0,-4.0,,,
374,Nationwide Life Insurance Company,Arkansas,20826,12.0,,,,,,,,No,1672.0,91115.0,,,
375,Shelter Life Insurance Company,Missouri,20841,192.0,312.0,0.0,0.0,0.0,,,,No,21563.48,95812.38,0.0,0.0,0.0
376,"ADVANTAGE Health Solutions, Inc",Indiana,20855,,128479.0,,,,,,,No,0.0,0.0,,,
377,Humana Insurance Company,Nevada,20895,17260.0,31901.0,2036876.71,1431529.89,-1141023.21,"$2,037,936.77 ","$1,431,529.89 ","($1,141,023.21)",No,9407464.65,13692385.66,5439388.06,131036.17,247.58
378,The Chesapeake Life Insurance Company,Wisconsin,20903,118.0,0.0,0.0,0.0,0.0,,,,No,27656.0,5588.451419,120.55384860000001,147.3624295,0.0
379,Union Security Insurance Company,Ohio,20920,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
380,HIP Insurance Company of New York,New York,20984,0.0,0.0,,,,,,,Yes,0.0,0.0,0.0,0.0,0.0
381,Kaiser Foundation Health Plan of Colorado,Colorado,21032,829731.0,627193.0,20531573.0,-7630793.0,951160.0,"$20,539,222.46 ","($7,630,792.84)","$951,160.48 ",Yes,244257015.0,261842374.0,36111732.0,1744888.0,0.0
382,"UnitedHealthcare of the Mid-Atlantic, Inc.",District of Columbia,21066,0.0,288.0,0.0,0.0,-46276.28,N/E,$-,"($46,276.28)",No,0.0,-16.66,0.0,0.0,0.0
383,The Prudential Insurance Company of America,Alaska,21076,,,,,,,,,No,,,,,
384,Philadelphia American Life Insurance Company,Kentucky,21100,,,,,,,,,No,,,,,
385,The United States Life Ins. Co. in the City of New York,North Dakota,21105,558.0,,,,,,,,No,20804.0,14295.0,0.0,0.0,0.0
386,Union Fidelity Life Insurance Company,Mississippi,21208,,,,,,,,,No,,,,,
387,"Humana Insurance Company of Kentucky, Inc. ",Kentucky,21220,12.0,108.0,,,,,,,No,18750.92,1136.6585,5.04,0.0,0.38
388,United American Insurance Co,Connecticut,21306,,,,,,,,,No,0.0,0.0,,,
389,American Republic Insurance Company,Illinois,21334,,,,,,,,,No,,,,,
390,Wilton Reassurance Company,Pennsylvania,21336,450.0,,,,,,,,No,590.0,0.0,,,
391,National Foundation Life Insurance Company,Utah,21400,355.0,,0.0,-3711.09,,$0.00 ,"($3,711.09)",$-,No,110623.91,15973.0,0.0,0.0,0.0
392,Liberty Mutual Insurance Company,Puerto Rico,21403,,,,,,,,,No,,,,,
393,Unified Life Insurance Company,New Mexico,21419,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
394,Companion Life Insurance Company,Florida,21424,855.0,269.0,,,,,,,No,65544.0,17844.0,1687.0,,
395,Assurity Life Insurance Company,Oklahoma,21426,12.0,,,,,,,,No,412.08,147.59,,,
396,New York Life Insurance Company,Kentucky,21495,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-31411.0,0.0,0.0,0.0
397,Trustmark Insurance Company,Arizona,21496,,,,,,,,,No,,,,,
398,Standard Security Life Insurance Company of New York,Kansas,21502,,,,,,,,,No,0.0,0.0,0.0,,
399,Wilton Reassurance Company,Washington,21523,252.0,,,,,,,,No,305.0,0.0,,,
400,Kanawha Insurance Company ,Nebraska,21537,77.0,,,,,,,,No,2196.0,533.0,0.0,0.0,0.0
401,American Income Life Insurance Co,Vermont,21555,,,,,,,,,No,0.0,0.0,,,
402,Standard Life and Accident Insurance Company,Virginia,21560,168.0,,,,,,,,No,28635.81,-9.0,,,
403,American General Life Insurance Company,Louisiana,21566,492.0,,,,,,,,No,2266.0,-351.0,,,
404,Unimerica Insurance Company,Virginia,21621,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
405,Celtic Insurance Company,Florida,21663,111.0,,110307.61,193747.7,,"$110,365.02 ","$193,747.70 ",$-,No,500583.56,635771.1170000001,248.3952071,1447.215506,0.0
406,The Prudential Insurance Company of America,New Hampshire,21684,,,,,,,,,No,,,,,
407,New Era Life Insurance Company of the MidWest,Tennessee,21723,10.0,,,,,,,,No,2507.0,0.0,,,
408,Standard Security Life Insurance Company of New York,Virginia,21731,,,,,,,,,No,0.0,0.0,,,
409,Reserve National Insurance Company,Hawaii,21830,,,,,,,,,No,0.0,0.0,,,
410,Golden Rule Insurance Company,Missouri,21832,367378.0,0.0,0.0,0.0,0.0,,,,No,81218077.61,58456403.1,7480788.73,1406201.55,271.73
