,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
373,59727,Liberty Mutual Insurance Company,Minnesota,,,,,
374,48902,Liberty Mutual Insurance Company,Mississippi,,,,,
375,26675,Liberty Mutual Insurance Company,Missouri,,,,,
376,27401,Trustmark Life Insurance Company,Missouri,785,0,,-53584.07,0
377,84908,Trustmark Life Insurance Company,Nebraska,0,0,,0,0
378,11119,Liberty Mutual Insurance Company,Nevada,,,,,
379,42206,Liberty Mutual Insurance Company,New Hampshire,,,,,
380,66433,Liberty Mutual Insurance Company,New Jersey,,,,,
381,32366,Liberty Mutual Insurance Company,New York,,,,,
382,67257,Liberty Mutual Insurance Company,North Carolina,,,,,
383,11015,Trustmark Life Insurance Company,Nevada,0,0,,0,0
384,36241,Trustmark Life Insurance Company,Ohio,0,0,,0,0
385,22110,Liberty Mutual Insurance Company,Ohio,,,,,
386,59129,Trustmark Life Insurance Company,Oregon,214,0,,-17648.46,0
387,,Oscar Insurance Corporation of New Jersey,Grand Total,27789,,944744.18,-1957295.7,
388,50221,Oscar Insurance Corporation of New Jersey,New Jersey,27789,,944744.18,-1957295.7,
389,,Oscar Insurance Corporation,Grand Total,416880,,19778819.31,-30977083.32,
390,74289,Oscar Insurance Corporation,New York,416880,,19778819.31,-30977083.32,
391,26770,Liberty Mutual Insurance Company,Pennsylvania,,,,,
392,21403,Liberty Mutual Insurance Company,Puerto Rico,,,,,
393,47477,Liberty Mutual Insurance Company,Rhode Island,,,,,
394,13452,Liberty Mutual Insurance Company,South Carolina,,,,,
395,68697,United American Insurance Co,Alabama,,,,,
396,93122,Freedom Life Insurance Company of America,Alabama,248,,0,57450.42,
397,98023,Liberty National Life Insurance Co,Alabama,,,,,
398,13939,Time Insurance Company,Alabama,8015,352,451876,-223260,-18833
399,38445,Unified Life Insurance Company,Alabama,0,,0,0,
400,49771,John Alden Life Insurance Company,Alabama,229,361,0,0,47439
401,57898,Globe Life and Accident Insurance Co,Alabama,,,,,
402,66332,American Income Life Insurance Co,Alabama,,,,,
403,68259,"UnitedHealthcare of Alabama, Inc",Alabama,233318,8661,7830979.3,-8989541.02,-397175.98
404,44902,Federated Mutual Insurance Company,Alabama,0,600,0,0,-18268.78
405,13062,Union Fidelity Life Insurance Company,Alabama,,,,,
406,44902,Federated Mutual Insurance Company,Alabama,0,600,0,0,-18268.78
407,42371,Mid-West National Life Insurance Company of Tennessee,Alabama,802,0,0,0,0
408,78415,New Era Life Insurance Company,Alabama,96,,,,
409,57417,TransAmerica Premier Life Insurance,Alabama,,,,,
410,16961,Transamerica Life Insurance Company,Alabama,,,,,
411,59809,United Healthcare Life Insurance Company,Alabama,7077,26,147985.51,-805865.4,2012.29
412,59809,United Healthcare Life Insurance Company,Alabama,7077,26,147985.51,-805865.4,2012.29
413,42159,All Savers Insurance Company,Alabama,0,0,0,0,0
414,42159,All Savers Insurance Company,Alabama,0,0,0,0,0
415,68256,Central United Life Insurance Company,Alabama,,,,,
416,54189,Philadelphia American Life Insurance Company,Alabama,53,,,,
417,25807,Wilton Reassurance Company,Alabama,25,,,,
418,74575,Golden Rule Insurance Company,Alabama,82852,0,0,0,0
419,69644,The United States Life Ins. Co. in the City of New York,Alabama,6059,,,,
420,17540,The Guardian Life Insurance Company of America,Alabama,60,,,,
421,13311,United Teachers Associates,Alabama,48,,,,
422,29662,New York Life Insurance Company,Alabama,0,0,0,0,0
423,13939,Time Insurance Company,Alabama,8015,352,451876,-223260,-18833
424,87535,"Madison National Life Insurance Company, Inc.",Alabama,,,,,
425,49771,John Alden Life Insurance Company,Alabama,229,361,0,0,47439
426,17017,Companion Life Insurance Company,Alabama,231,363,,,
427,73608,State Farm Mutual Automobile Insurance Company,Alabama,446,0,0,0,0
428,53304,Life of America,Alabama,12,,,,
429,84480,American Heritage Life Insurance Company,Alabama,,,,,
430,14290,American General Life Insurance Company,Alabama,3564,,,,
431,36305,Reserve National Insurance Company,Alabama,,,,,
432,36305,Reserve National Insurance Company,Alabama,,,,,
433,69461,UnitedHealthcare Insurance Company,Alabama,700,43907,0,0,-724205.96
434,69461,UnitedHealthcare Insurance Company,Alabama,700,43907,0,0,-724205.96
435,15039,AMERICAN FIDELITY ASSURANCE COMPANY,Alabama,,,,,
436,55318,New Era Life Insurance Company of the MidWest,Alabama,,,,,
437,28732,Reliance Standard Life Insurance Company,Alabama,,,,,
438,70808,American National Life Insurance Company of Texas,Alabama,3,,,,
439,35008,American National Insurance Company,Alabama,267,,,,
440,85425,Mutual of Omaha Insurance Company,Alabama,,,,,
441,71210,Standard Life and Accident Insurance Company,Alabama,60,,,,
442,44234,The Prudential Insurance Company of America,Alabama,,,,,
443,20014,Thrivent Financial for Lutherans,Alabama,,,,,
444,50621,Trustmark Insurance Company,Alabama,,,,,
445,44006,Aetna Life Insurance Company,Alabama,232,0,0,0,0
446,44006,Aetna Life Insurance Company,Alabama,232,0,0,0,0
447,53932,Celtic Insurance Company,Alabama,0,,0,0,
448,62637,John Alden Life Insurance Company,Alaska,1050,13952,0,0,607207
449,38538,Globe Life and Accident Insurance Co,Alaska,,,,,
450,60467,American Income Life Insurance Co,Alaska,,,,,
451,70167,Mid-West National Life Insurance Company of Tennessee,Alaska,1069,0,0,0,0
452,83901,TransAmerica Premier Life Insurance,Alaska,,,,,
453,60200,New Era Life Insurance Company,Alaska,,,,,
454,91804,Wilton Reassurance Company,Alaska,17,,,,
455,16540,Philadelphia American Life Insurance Company,Alaska,,,,,
456,50357,Golden Rule Insurance Company,Alaska,121,0,0,0,0
457,37236,The United States Life Ins. Co. in the City of New York,Alaska,1830,,,,
458,50970,Union Fidelity Life Insurance Company,Alaska,,,,,
459,91403,United Teachers Associates,Alaska,0,,,,
460,43927,New York Life Insurance Company,Alaska,0,0,0,0,0
461,38596,Time Insurance Company,Alaska,18660,18371,1166760,-2908794,-1465993
462,62637,John Alden Life Insurance Company,Alaska,1050,13952,0,0,607207
463,34132,Union Security Insurance Company,Alaska,0,0,0,0,0
464,32152,State Farm Mutual Automobile Insurance Company,Alaska,690,0,0,0,0
465,11605,Reserve National Insurance Company,Alaska,,,,,
466,11605,Reserve National Insurance Company,Alaska,,,,,
467,80049,UnitedHealthcare Insurance Company,Alaska,63,15344,0,-98113.1,-659408.7
468,80049,UnitedHealthcare Insurance Company,Alaska,63,15344,0,-98113.1,-659408.7
469,58670,Companion Life Insurance Company,Alaska,,,,,
470,60269,American Heritage Life Insurance Company,Alaska,,,,,
471,21076,The Prudential Insurance Company of America,Alaska,,,,,
472,46383,Thrivent Financial for Lutherans,Alaska,,,,,
473,92805,Trustmark Insurance Company,Alaska,,,,,
474,73836,"Moda Health Plan, Inc.",Alaska,159592,26851,26291860,-9415111,-683234
475,84982,Celtic Insurance Company,Alaska,0,,0,0,
476,11082,Aetna Life Insurance Company,Alaska,2906,21271,0,-34550.55,557129.0700000001
477,11082,Aetna Life Insurance Company,Alaska,2906,21271,0,-34550.55,557129.0700000001
478,19136,United American Insurance Co,Alaska,,,,,
479,38596,Time Insurance Company,Alaska,18660,18371,1166760,-2908794,-1465993
480,14936,TransAmerica Premier Life Insurance,American Samoa,,,,,
481,91450,"Health Net of Arizona, Inc",Arizona,409710,94918,12618511,1953496,-4432594
482,78611,Aetna Health Inc. (a Pennsylvania corporation),Arizona,105,8249,0,0,271801.91
483,78611,Aetna Health Inc. (a Pennsylvania corporation),Arizona,105,8249,0,0,271801.91
484,84251,Aetna Life Insurance Company,Arizona,127740,421935,1613468.24,-3663100.18,-4599781.33
485,69636,Celtic Insurance Company,Arizona,0,,0,0,
486,41291,National Foundation Life Insurance Company,Arizona,793,,0,0,
487,28902,United American Insurance Co,Arizona,,,,,
488,75849,Freedom Life Insurance Company of America,Arizona,172,,4144.31,58268.68,
489,19509,Liberty National Life Insurance Co,Arizona,,,,,
490,86228,Union Fidelity Life Insurance Company,Arizona,,,,,
491,80863,Time Insurance Company,Arizona,137808,32712,12348425,4054101,325998
492,58493,Unified Life Insurance Company,Arizona,0,,0,0,
493,73893,John Alden Life Insurance Company,Arizona,2690,12255,0,0,497885
494,13165,Globe Life and Accident Insurance Co,Arizona,,,,,
495,36885,New Era Life Insurance Company,Arizona,75,,,,
496,98990,American Income Life Insurance Co,Arizona,,,,,
497,53613,"Educators Health Plans Life, Accident, and Health, Inc",Arizona,,,,,
498,91370,Mid-West National Life Insurance Company of Tennessee,Arizona,1493,0,0,0,0
499,68948,TransAmerica Premier Life Insurance,Arizona,,,,,
500,70594,Enterprise Life Insurance Company,Arizona,1274,,0,0,
501,84251,Aetna Life Insurance Company,Arizona,127740,421935,1613468.24,-3663100.18,-4599781.33
502,70904,WMI Mutual Insurance Company,Arizona,,432,,,-47954.99
503,70239,Health Choice Insurance Co.,Arizona,58566,,1542063.1600000001,-5999819.7,
504,80255,Transamerica Life Insurance Company,Arizona,,,,,
505,96346,Philadelphia American Life Insurance Company,Arizona,21,,,,
506,98971,All Savers Insurance Company,Arizona,98433,314,4524839.43,2979667.72,23085.14
507,90169,United Healthcare Life Insurance Company,Arizona,17049,0,737557.05,784206.91,0
508,42284,Wilton Reassurance Company,Arizona,7131,,,,
509,72269,Golden Rule Insurance Company,Arizona,492778,0,0,0,0
510,54156,New York Life Insurance Company,Arizona,12,0,0,0,0
511,71464,The United States Life Ins. Co. in the City of New York,Arizona,11506,,,,
512,98971,All Savers Insurance Company,Arizona,98433,314,4524839.43,1028056.81,21162.34
513,17454,The Guardian Life Insurance Company of America,Arizona,73,,,,
514,73133,United Teachers Associates,Arizona,0,,,,
515,80863,Time Insurance Company,Arizona,137808,32712,12348425,11878588,355618
516,23029,"Madison National Life Insurance Company, Inc.",Arizona,,84,,,-9942.8
517,73893,John Alden Life Insurance Company,Arizona,2690,12255,0,0,543122
518,30038,Union Security Insurance Company,Arizona,0,0,0,0,0
519,59096,Standard Security Life Insurance Company of New York,Arizona,,99,,,-5154.87
520,99394,State Farm Mutual Automobile Insurance Company,Arizona,469,0,0,0,0
521,73277,Life of America,Arizona,36,,,,
522,42815,Shelter Life Insurance Company,Arizona,0,0,0,0,0
523,90169,United Healthcare Life Insurance Company,Arizona,17049,0,737557.05,295717.22,0
524,87968,Reserve National Insurance Company,Arizona,,,,,
525,87968,Reserve National Insurance Company,Arizona,,,,,
526,82011,UnitedHealthcare Insurance Company,Arizona,7959,455517,0,81312.32,4888845.01
527,44008,AMERICAN FIDELITY ASSURANCE COMPANY,Arizona,,,,,
528,61695,American Heritage Life Insurance Company,Arizona,,,,,
529,22722,American National Life Insurance Company of Texas,Arizona,1381,,,,
530,57624,American National Insurance Company,Arizona,24,,,,
531,95848,Mutual of Omaha Insurance Company,Arizona,,,,,
532,44054,Standard Life and Accident Insurance Company,Arizona,19,,,,
533,15189,The Prudential Insurance Company of America,Arizona,,,,,
534,67214,Central United Life Insurance Company,Arizona,,,,,
535,36289,American Family Mutual Insurance Company,Arizona,0,,,,
536,21496,Trustmark Insurance Company,Arizona,,,,,
537,64444,American States Insurance Company,Arizona,,,,,
538,80188,Illinois Mutual Life Insurance Company,Arizona,,,,,
539,20128,Companion Life Insurance Company,Arizona,192,108,,,
540,65441,"Phoenix Health Plans, Inc.",Arizona,3091,,0,-247329,
541,66915,Reliance Standard Life Insurance Company,Arizona,,,,,
542,51485,Health Net Life Insurance Company,Arizona,408507,346823,46191354.96,26294064.75,7584973.03
543,51485,Health Net Life Insurance Company,Arizona,408507,346823,46191354.96,9086214,6953209.15
544,91450,"Health Net of Arizona, Inc",Arizona,409710,94918,12618511,766153.47,-4432594
545,91450,"Health Net of Arizona, Inc",Arizona,409710,94918,12618511,766153.47,-4432594
546,82011,UnitedHealthcare Insurance Company,Arizona,7959,455517,0,81312.32,4474873.09
547,22830,United American Insurance Co,Arkansas,,,,,
548,61273,Freedom Life Insurance Company of America,Arkansas,740,,0,-5029.01,
549,22011,Liberty National Life Insurance Co,Arkansas,,,,,
550,30991,Time Insurance Company,Arkansas,15038,1253,852995,-668914,-271493
551,97610,Unified Life Insurance Company,Arkansas,0,,0,0,
552,51826,John Alden Life Insurance Company,Arkansas,539,769,0,0,-7857
553,22703,Globe Life and Accident Insurance Co,Arkansas,,,,,
554,11450,American Income Life Insurance Co,Arkansas,,,,,
555,89365,Federated Mutual Insurance Company,Arkansas,0,11220,0,0,65077.18
556,89365,Federated Mutual Insurance Company,Arkansas,0,11220,0,0,65077.18
557,37620,Central United Life Insurance Company,Arkansas,,,,,
558,22759,Mid-West National Life Insurance Company of Tennessee,Arkansas,1385,0,0,0,0
559,72624,New Era Life Insurance Company,Arkansas,36,,,,
560,20826,Nationwide Life Insurance Company,Arkansas,12,,,,
561,29888,TransAmerica Premier Life Insurance,Arkansas,,,,,
562,99555,Transamerica Life Insurance Company,Arkansas,,,,,
563,79816,Philadelphia American Life Insurance Company,Arkansas,,,,,
564,22732,UnitedHealthcare Insurance Company of the River Valley,Arkansas,356,99994,0,0,-737381.21
565,53135,United Healthcare Life Insurance Company,Arkansas,7917,0,506400.88,-280355.58,0
566,53135,United Healthcare Life Insurance Company,Arkansas,7917,0,506400.88,-280355.58,0
567,87244,Wilton Reassurance Company,Arkansas,344,,,,
568,28448,Companion Life Insurance Company,Arkansas,75,796,,,
569,62722,Golden Rule Insurance Company,Arkansas,82774,0,0,0,0
570,75393,The United States Life Ins. Co. in the City of New York,Arkansas,2272,,,,
571,20338,United Teachers Associates,Arkansas,0,,,,
572,91729,New York Life Insurance Company,Arkansas,0,0,0,0,0
573,30991,Time Insurance Company,Arkansas,15038,1253,852995,-668914,-271493
574,33030,"Madison National Life Insurance Company, Inc.",Arkansas,,,,,
575,51826,John Alden Life Insurance Company,Arkansas,539,769,0,0,-7857
576,10754,Union Security Insurance Company,Arkansas,0,0,0,0,0
577,11343,State Farm Mutual Automobile Insurance Company,Arkansas,881,0,0,0,0
578,65817,"UnitedHealthcare of Arkansas, Inc.",Arkansas,18,12604,0,-1394.92,-577168.28
579,13285,Reliance Standard Life Insurance Company,Arkansas,,,,,
580,38433,Shelter Life Insurance Company,Arkansas,144,0,0,0,0
581,22690,American Heritage Life Insurance Company,Arkansas,,,,,
582,90424,American General Life Insurance Company,Arkansas,948,,,,
583,61124,Reserve National Insurance Company,Arkansas,,,,,
584,61124,Reserve National Insurance Company,Arkansas,,,,,
585,81392,UnitedHealthcare Insurance Company,Arkansas,1564,194778,0,13434.88,-4374.93
586,81392,UnitedHealthcare Insurance Company,Arkansas,1564,194778,0,13434.88,-4374.93
587,72347,AMERICAN FIDELITY ASSURANCE COMPANY,Arkansas,,,,,
588,26415,American National Life Insurance Company of Texas,Arkansas,357,,,,
589,83857,American National Insurance Company,Arkansas,120,,,,
590,86597,Aetna Life Insurance Company,Arkansas,403,464,0,0,0
591,28995,Mutual of Omaha Insurance Company,Arkansas,,,,,
592,66764,Standard Life and Accident Insurance Company,Arkansas,133,,,,
593,58440,The Prudential Insurance Company of America,Arkansas,,,,,
594,10354,Thrivent Financial for Lutherans,Arkansas,,,,,
595,66520,Trustmark Insurance Company,Arkansas,,,,,
596,50823,American States Insurance Company,Arkansas,,,,,
597,86597,Aetna Life Insurance Company,Arkansas,403,464,0,0,0
598,62141,Celtic Insurance Company,Arkansas,511698,,8194603.78,-10893205.76,
599,44722,National Foundation Life Insurance Company,Arkansas,68,,0,0,
600,19871,Coventry Health & Life Insurance Company,Arkansas,91,255,0,-15072.7,-41289.009999999995
601,19871,Coventry Health & Life Insurance Company,Arkansas,91,255,0,-15072.7,-41289.009999999995
602,70525,"QCA Health Plan, Inc.",Arkansas,324884,172403,10575851.65,6979104,-272061
603,72740,"QualChoice Life and Health Insurance Company, Inc.",Arkansas,149251,15283,4993056.46,-2751129.36,-17495.48
604,69194,Nippon Life Insurance Company of America,California,,0,,,
605,20523,Aetna Health of California Inc.,California,2133,1022238,0,0,-55800699.08
606,40733,Aetna Life Insurance Company,California,15408,633699,0,0,26508182.01
607,40733,Aetna Life Insurance Company,California,15408,633699,0,0,26508182.01
608,27603,Blue Cross of California,California,7358067,3947887,324961807.8,-26380560.05,98215060.29
609,23633,Celtic Insurance Company,California,0,,0,0,
610,38092,National Foundation Life Insurance Company,California,227,,0,0,
611,95451,Assurity Life Insurance Company,California,24,,,,
612,18082,San Francisco Community Health Authority,California,,,,,
613,75880,United American Insurance Co,California,,,,,
614,86321,Liberty National Life Insurance Co,California,,,,,
615,64198,Time Insurance Company,California,720760,0,65114354,63308435,0
616,79024,Unified Life Insurance Company,California,48,,0,0,
617,96782,"U.S. Behavioral Health Plan, CA",California,0,0,0,0,0
618,87997,John Alden Life Insurance Company,California,464,0,0,0,0
619,87645,Globe Life and Accident Insurance Co,California,,,,,
620,80626,American Income Life Insurance Co,California,,,,,
621,98407,Union Fidelity Life Insurance Company,California,,,,,
622,18126,MOLINA HEALTHCARE OF CALIFORNIA,California,199582,,1229751,-25983025,
623,67138,"Health Net of California, Inc",California,2736915,1788573,41878401.12,-125635856,-9524829
624,86364,Mid-West National Life Insurance Company of Tennessee,California,18430,0,0,0,0
625,78053,"ACN Group of California, Inc.",California,0,50,0,0,0
626,50786,Hartford Life and Annuity Insurance Company,California,,,,,
627,79456,New Era Life Insurance Company,California,,,,,
628,85176,Nationwide Life Insurance Company,California,24,,,,
629,83237,TransAmerica Premier Life Insurance,California,,,,,
630,18846,Transamerica Life Insurance Company,California,,,,,
631,31131,Avante Behavioral Health Plan,California,,,,,
632,12799,United Healthcare Life Insurance Company,California,0,0,0,0,0
633,12799,United Healthcare Life Insurance Company,California,0,0,0,0,0
